"000A47B3","施設の門柱。","在福利院的门柱子那里。"
"000A47CB","そこから飛び出していたものが、びくっ、と飛び跳ねるように震えた。","从门柱后探出来的身影，像是受惊到要跳起来似的，猛地一颤。"
"000A488F","なに、やってるの？　そんなところで","你在那地方做什么呢？"
"000A48BD","苦笑い――","我苦笑着――"
"000A48D3","近づくとだめだ。きっと、逃げられる。","不能靠近她。不然，她一定会逃走的。"
"000A4903","そんな気がする。","我有这样的感觉。"
"000A491F","だから振り返ったまま声をかけることにした。","所以我决定保持着背对她的姿势，向她搭话。"
"000A495F","ありがとう。チョコレート、君の大好物なのに……。今回のお土産かな。よかったら一緒に食べようか","谢谢。明明你最喜欢吃巧克力了……这算是这次的礼物吗？可以的话，我们一起吃吧？"
"000A49E2","…………","…………"
"000A49F6","返答はない。","没有回答。"
"000A4A0E","門柱から飛び出していたものが――","而从门柱子后探出的身影――"
"000A4A3A","白い猫の耳としっぽの持ち主は、恐る恐るというふうにこちらを覗いていた。","那白色猫耳和尾巴的主人，正战战兢兢地窥探着这边。"
"000A4A98","…………","…………"
"000A4AAC","ただただ無口に。寡黙に。どこか、心配そうに。こちらを見つめているばかり。","仅仅无言地、沉默着。像是在担心我一样，一直盯着我这边看。"
"000A4B0A","いらないの？","不吃吗？"
"000A4B3D","……ん","……嗯"
"000A4B4F","こっくりと、一度だけうなずいた。","轻轻地，她点了一下头。"
"000A4B85","そっか。残念","这样啊。真可惜"
"000A4B9D","包みを取ってチョコをひとつ口に放り込む。","我取下包装纸，把巧克力放进嘴里。"
"000A4BD1","……あまい。","……好甜。"
"000A4BF3","空腹にしみるなあ","饿的时候吃东西真的更是沁人心脾啊"
"000A4C0F","しみじみとしてしまう。","我不禁感慨万千。"
"000A4C4C","……――い？","……――好？"
"000A4C6E","ん？","嗯？"
"000A4C7E","小さすぎて聞こえなかった。","声音很轻，听不清她说了什么。"
"000A4CAE","なんて？","你说什么？"
"000A4CDD","……お、おいし……い？","……好、好吃……吗？"
"000A4D09","ああ、うん。とっても","啊，嗯。很好吃"
"000A4D50","……ん","……嗯"
"000A4D62","うれしそう。","她看上去很开心。"
"000A4DC2","しっぽがぶんぶんと勢いよく左右に振れる。","尾巴呼呼地左右摇摆着。"
"000A4E00","なあ、クロ。本当に食べない？　まだあとふたつ残ってるけど……","那个，小黑。真的不吃吗？还剩下两个呢……"
"000A4E87","…………","…………"
"000A4EA5","そっか。相変わらず人見知りだな。そろそろ俺にくらい慣れてくれてもいいのになあとは思うけど","这样啊。还是像往常一样怕生啊。我觉得差不多也该习惯我了吧"
"000A4F09","……いや。どうかな。","……不对，不是这样。"
"000A4F29","昔は今ほど警戒されてはいなかったように思うのに。","我感觉以前反而没有现在这么警戒我。"
"000A4F65","いやいや。","不不不。"
"000A4F7B","昔は警戒なんてほどんとされていなかったように、思うのに。","应该说以前几乎不会警戒我吧。"
"000A4FBF","どうしてこうまで距離を置かれてしまっているのか。","那为什么现在要保持这样的距离呢。"
"000A4FFB","俺の身体が成長すればするだけ、なんだか君との距離が遠くなっていくように思えてしまう。","随着我逐渐长大，总觉得我和你的距离越来越远了。"
"000A5065","俺、少しここで休憩していくけれど、もしも食べたかったら出ておいで","我要在这里稍微休息一下，如果想吃的话就出来吧"
"000A50B1","少し意地悪だろうか。","我是不是有点坏心眼呢？"
"000A50D1","そんなことを思いながらも、俺は近くに立つさくらの木の下に腰掛ける。","我一边这么想着，一边坐到了附近的樱花树下。"
"000A511F","チョコレートを側に置く。さっきのメモ用紙を下に敷いて。","把巧克力放在旁边，把刚才的笔记纸垫在下面。"
"000A516B","もうすっかり春だな。……きれいだ。すごく","已经完全进入春天了呢……真漂亮啊"
"000A51C2","桜並木。","道路两旁的樱花树。"
"000A51D6","町を囲む山々は桃色に染まっている。","环绕着小镇的群山都被染成了樱色。"
"000A5204","ここからは町がよく見渡せた。","从这里可以清楚俯瞰整座小镇。"
"000A523B","……風が吹く。","……春风拂过。"
"000A5255","ざーっという木々のざわめき。","树丛“沙沙”喧闹。"
"000A527D","桜吹雪だ。","落樱纷扬如雪。"
"000A5293","甘い香りの桃色がたくさん、たくさん、町に降り注いでいく。","散发着甜香的樱色，飘飘洒洒、飘飘洒洒，倾落满城。"
"000A5309","…………","…………"
"000A531D","俺は、目を細めた。","我眯起了眼睛。"
"000A533B","色々なことを思い出してしまう。","回想起了各种各样的事情。"
"000A5365","この町にやって来てからのことだ。","都是来到这个小镇之后发生的事。"
"000A5391","はじめての友だちができたこと。","我第一次交到了朋友。"
"000A53BB","はじめて、[・|あ][・|の][・|人][・|以][・|外][・|に]、家族だと思える人たちができたこと。","我第一次，除了[・|那][・|个][・|人]以外，有了可以当作家人的人。"
"000A541F","さみしい悲しい時どきうれしい。","我时常寂寞、时常悲伤、偶尔也会开心。"
"000A5449","そんな気持ちは、いつまでもなくならなかったこと。","这些心情，从未真正离去。"
"000A54B4","今もまだ、時おり、“心”に“夜”がやって来ること。","我的“心”上，“夜”依旧时不时地降临。"
"000A54F2","……君と列車に乗ってこの町にやって来たあの日のこと。","……我和你乘坐火车来到这个小镇的那一天。"
"000A5532","色々だ。","诸如此类。"
"000A558C","ふわ","呼"
"000A559C","あくびをひとつ、噛みしめて――","我咬紧牙关，咽下了打哈欠的冲动――"
"000A55D0","このチョコレート、どうしたの","欸，这些巧克力，是哪来的？"
"000A5641","……っ","……！"
"000A5653","そーっと。","悄悄地。"
"000A5669","背後からチョコに伸ばされていた手があった。","有一只手从我背后伸向了巧克力。"
"000A56BA","……ちゃ、ちゃんと","……是、是好好……"
"000A56E2","うん","嗯"
"000A570D","……ちゃんと、買ったんだ","……是好好，买来的"
"000A5731","ため息をつき――諦めたように、言った。","她叹了口气——仿佛放弃了一般，说道。"
"000A5763","だが、隣に座ってはくれなかった。","但，她还是没有坐到我的身边。"
"000A578F","さくらの木に手を添えて――俺の後ろに立つ。","而是将手搭在樱花树上――在我身后站着。"
"000A57C5","ふたりで町を眺めた。","我们两人眺望着小镇。"
"000A5809","少しの間、沈黙。","一时间，只剩沉默。"
"000A5825","静かに時間が過ぎていく。","时间静静流淌。"
"000A5849","あの子の呼吸する音さえも聞こえてくるかのようだった。","静得仿佛都能听到她的呼吸声。"
"000A588F","また、風が吹く。","春风，再度吹拂。"
"000A58AB","舞い上がった花びらに、鼻先をくすぐられたのだろうか――","是被飞舞的花瓣，弄得鼻尖发痒了吗――"
"000A592F","……くちゅ","……啊啾！"
"000A5945","――背後であの子がくしゃみをした。","――身后的她打了个喷嚏。"
"000A597D","はは","哈哈"
"000A598D","思わず笑ってしまった。","我不禁笑了出来。"
"000A59DF","…………","…………"
"000A59F3","不満そうな気配を背後に感じながらも。","尽管感觉到了背后不满的气息。"
"000A5A2D","……さくら。きれいだ","……樱花，真漂亮啊"
"000A5A66","……そう、だね","……是啊"
"000A5A8A","一年中春だったらいいのに。時どきそんなふうに思うよ","有时我也会想啊，如果一年到头一直都是春天就好了"
"000A5AD4","……ぽかぽかだから","……暖暖和和的"
"000A5AFC","そうだね。ぽかぽかだから","……对啊，暖暖和和的"
"000A5B20","微笑んで、俺は言う。","我微笑着说。"
"000A5B4A","この町に来たときも春だった。だからかな。俺、春が結構好きなんだ","我来到这座小镇的时候也是春天。也许是这个缘故吧，我还蛮喜欢春天的"
"000A5BA0","“[・|夜]”[・|の][・|中][・|だ][・|っ][・|た][・|け][・|ど]","[・|虽][・|然][・|当][・|时][・|是][・|在]“[・|夜]”[・|里]"
"000A5BF2","ああ、うん。そうだった","啊，嗯。是啊"
"000A5C14","うなずく。","我点了点头。"
"000A5C34","……入り口は、いつも[・|夢]の中だよね","……入口总是在[・|梦]里呢"
"000A5C71","…………","…………"
"000A5CB8","ふたりで眺めるさくら色の町。","我们两人一同远眺那樱色的小镇。"
"000A5CE0","この風景には色々な思い出が詰まっている。","这片景色里，充斥着各种各样的回忆。"
"000A5D14","……クロは今、何を思うのだろう。","……小黑现在，在想些什么呢？"
"000A5D40","俺と同じように昔を懐かしんでいるだろうか。","是在跟我一样怀念过往吗？"
"000A5D76","もしもそうなら少し、ほんの少し、うれしい。","如果是那样的话，我会有一点点，稍微有一点点，开心呢。"
"000A5DAC","……チョコをもうひとつ、口に放り込んだ。","……我又拿起一块巧克力，放进嘴中。"
"000A5DE0","今度は少し苦い味。","这一次是微苦的滋味，"
"000A5DFE","じんわりと溶ける。","继而温润地化开。"
"000A5E1C","そういえば猫はチョコレート食べちゃだめなんじゃなかったっけか。猫にとってこの苦みや甘みは猛毒なのだ。","话说，猫不是不能吃巧克力来着？对于猫来说，巧克力不管是苦是甜，都是剧毒的。"
"000A5EB5","大雅","大雅"
"000A5ECF","うん？","嗯？"
"000A5EE1","名を呼ばれ、振り向く。","听见她叫我的名字，我回过头去。"
"000A5F03","するとあの子が。","然后她。"
"000A5F1F","クロと名付けた小さな子が。","名为小黑的，小小的她。"
"000A5F45","……目を細め、俺を見つめていた。","……正眯着眼睛注视着我。"
"000A5F71","そして細く、微かに震える声で言ったのだ。","然后，她用纤细的、微微颤抖着的声音问道。"
"000A5FB1","大雅。いまは、どう","大雅。现在，怎么样？"
"000A5FD9","どう……？","怎么样……？"
"000A5FFB","うん。……さみしくは、ない？","嗯……不寂寞了吗？"
"000A602F","ひとりぼっちには、なってない？","没有变得，孤身一人吗？"
"000A6059","――やさしい誰かが側にいてくれる？","――有温柔的人陪在你身边吗？"
"000A60A0","……少し、心配だ","……有一点，担心"
"000A60BC","小さな声で、ため息にも似た声色で、彼女は言った。","她用小小的、叹息般的声音说着。"
"000A6104","……わたしには、[・|う][・|そ][・|つ][・|き]な、わたしなんかには。こんなこと言える権利なんて、ないけど。心配なんだ。凄く、すごく","……对于我来说，对于像[・|骗][・|子]一样的我来说。虽然，没有讲这种话的资格。但是我很担心你。非常、非常担心你"
